"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","search_term"
"li-4443169752","linkedin","https://www.linkedin.com/jobs/view/4443169752","","(Associate) Director - Evidence Generation Oversight - International role based in Italy","IQVIA","Modena, Emilia-Romagna, Italy","2026-07-22","","","","","","",False,"","","","","","","https://www.linkedin.com/company/iqvia","","","","","","","","","","","","","medical affairs"
"in-4f4885f265c03cac","indeed","https://it.indeed.com/viewjob?jk=4f4885f265c03cac","https://jobs.smartrecruiters.com/Gerresheimer/744000139640698-cold-end-manager-","Cold End Manager","Gerresheimer","Bergantino, VEN, IT","2026-07-24","fulltime","","","","","",False,"","","","","**Company Description**  

Founded in 1825, Bormioli Pharma has been a leading manufacturer of primary packaging for the pharmaceutical industry, offering complete solutions ranging from glass and plastic bottles to plastic and aluminum closures and accessories. As of December 2024, Bormioli Pharma has been fully integrated into the Gerresheimer Group and no longer operates as a standalone brand. Today, its portfolio, expertise, and capabilities continue within Gerresheimer, an innovative systems and solutions provider and a global partner to the pharma, biotech, and cosmetics sectors. The Group offers a comprehensive range of drug containment solutions, closures and accessories, drug delivery systems, medical devices, and health\-related solutions. Gerresheimer operates more than 40 production sites across 16 countries in Europe, the Americas, and Asia, and employs approximately 13,600 people worldwide. Discover all of Gerresheimer’s innovative solutions and stay up to date by visiting Gerresheimer’s website and LinkedIn page.

 **Job Description**  

The resource will be responsible for Cold End Department in Bergantino, with the following activities:

* Ensure and oversee the effective management of the Cold End Department by organizing and managing resources (approximately 115 employees), methods, machinery, and equipment
* Ensure the achievement of company objectives
* Drive continuous improvements in compliance with occupational health and safety standards and environmental regulations
* Coordination with Shift leaders to review production performance and address operational issues requiring resolution
* Monitoring production quality and the operational status of machinery and equipment
* Planning weekly preventive maintenance activities for production lines

  

**Qualifications**  

* 5/6 years of experience in similar roles within complex industrial and multinational environments
* Strong electomechanical skills
* Good knowledge of English language
* Good organizational and people management skills

  

**Additional Information**  

Gross Annual Salary range: 50\.000 € \- 60\.000 €","Pharmaceuticals","https://it.indeed.com/cmp/Gerresheimer","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/75ea29e6f29bf810a5a3a2b8248ac9b9","http://www.gerresheimer.com/","Düsseldorf, Germany","10,000+","$1B to $5B (USD)","Gerresheimer is the global partner for pharmaceutics, biotech, healthcare, and cosmetics with a very broad product range for pharmaceutical and cosmetic packaging solutions and drug delivery systems.","","","","","","","medical manager"
"in-f7917177ffbad2ea","indeed","https://it.indeed.com/viewjob?jk=f7917177ffbad2ea","https://jsv3.recruitics.com/redirect?rx_cid=3436&rx_jobId=R-01225634_1002_rxr-9&rx_url=https%3A%2F%2Fjobs.thermofisher.com%2Fglobal%2Fen%2Fjob%2FR-01225634%2FSenior-CRA%3Frx_a%3D0%26rx_c%3D%26rx_ch%3Djobp4p%26rx_group%3D123525%26rx_id%3D6d7e1968-862d-11f1-8204-c7954fc5a5eb%26rx_job%3DR-01225634_1002_rxr-9%26rx_medium%3Dcpc%26rx_r%3Dnone%26rx_source%3Dindeed%26rx_ts%3D20260728T080416Z%26rx_vp%3Dcpc%26utm_medium%3Dppc%26utm_source%3Drecruitics_indeedorganic","Senior CRA","Thermo Fisher Scientific","Bologna, EMI, IT","2026-07-22","fulltime","","","","","",True,"","","","","**Work Schedule**


Other**Environmental Conditions**


Office**Job Description**


At PPD, part of Thermo Fisher Scientific, you’ll discover meaningful work that makes a positive impact on a global scale. Join our colleagues in bringing our Mission to life \- enabling our customers to make the world healthier, cleaner and safer. We provide our teams with the resources needed to achieve individual career goals while taking science a step beyond through research, development and delivery of life\-changing therapies. With clinical trials conducted in 100\+ countries and ongoing development of novel frameworks for clinical research through our PPD clinical research portfolio, our work spans laboratory, digital and decentralized clinical trial services. Your determination to deliver quality and accuracy will improve health outcomes that people and communities depend on – now and in the future.


This is a great opportunity for experienced Senior CRA's currently working within the life science sector for pharmaceutical companies, biotech companies or CRO's to work with a world\-leading CRO across multiple sponsors, various protocols and therapy areas.


These roles can be performed remotely for CRA's based close to our clinical 'hubs': **Milan, Bologna, Florence, Rome** and **Naples.** Travel requirement will be national across Italy.

**Essential Functions:**
------------------------

* Monitors investigator sites with a risk\-based monitoring approach: applies root cause analysis (RCA), critical thinking and problem\-solving skills to identify site processes failure and corrective/preventive actions to bring the site into compliance and decrease risks.
* Ensures data accuracy through SDR, SDV and CRF review as applicable through on\-site and remote monitoring activities.
* Assess investigational product through physical inventory and records review.
* Documents observations in reports and letters according to timelines using approved business writing standards.
* Escalates observed deficiencies and issues to clinical management expeditiously and follows all issues through to resolution. May need to maintain regular contact between monitoring visits with investigative sites to confirm that the protocol is being followed, that previously identified issues are being resolved and that the data is being recorded in a timely manner.
* Participates in the investigator payment process. Ensures a shared responsibility with other project team members on issues/findings resolution. Investigates and follows\-up on findings as applicable.
* Participates in investigator meetings as necessary. Identifies potential investigators in collaboration with the client company to ensure the acceptability of qualified investigative sites.
* Initiates clinical trial sites according to the relevant procedures to ensure compliance with the protocol and regulatory and ICH GCP obligations, making recommendations where warranted. Performs trial close out and retrieval of trial materials.
* Ensures that required essential documents are complete and in place, according to ICH\-GCP and applicable regulations. Conducts on\-site file reviews as per project specifications.
* Provides trial status tracking and progress update reports to the Clinical Team Manager (CTM) as required. Ensures study systems are updated per agreed study conventions (e.g. Clinical Trial Management System).
* Contributes to the project team by assisting in preparation of project publications/tools and sharing ideas/suggestions with team members.
* Contributes to other project work and initiatives for process improvement, as required.

**Education and Experience:**
-----------------------------

* University degree in a science related field
* CRA Qualified as per the Ministerial Decree dated 15/11/2011 and **at least 3 years** of independent monitoring experience in clinical development phases II\-IV
* Understanding of ICH\-GCP, EU and FDA requirements
* Fluency in English and in Italian
* Valid Driver's License

**Knowledge, Skills and Abilities:**
------------------------------------

* Proven clinical monitoring skills
* Demonstrated understanding of medical/therapeutic area knowledge and medical terminology
* Demonstrated ability to attain and maintain a working knowledge of ICH GCPs, applicable regulations and procedural documents
* Well\-developed critical thinking skills, including but not limited to: critical mindset, in\-depth investigation for appropriate root cause analysis and problem solving
* Ability to manage Risk Based Monitoring concepts and processes
* Good oral and written communication skills, with the ability to communicate effectively with medical personnel
* Ability to maintain customer focus through the utilization of good listening skills, attention to detail and the ability to perceive customers’ underlying issues
* Good organizational and time management skills
* Effective interpersonal skills
* Attention to detail
* Ability to remain flexible and adaptable in a wide range of scenarios
* Ability to work in a team or independently as require
* Good computer skills: solid knowledge of Microsoft Office and the ability to learn appropriate software


As well as being rewarded a competitive salary, we have an extensive benefits package based around the health and well\-being of our employees. We have a flexible working culture, where PPD truly value a work\-life balance. We’ve grown sustainably year on year but continue to offer a collaborative environment, with teams of colleagues eager to share expertise and have fun together. We are a global organization but with a local feel.

**Our 4i Values:**

**Integrity – Innovation – Intensity – Involvement**


If you resonate with our 4i values above, and ultimately wish to accelerate the delivery of safe and effective therapeutics for some of the world’s most urgent health needs, submit your application – we’d love to hear from you!","Industrial Manufacturing","https://it.indeed.com/cmp/Thermo-Fisher-Scientific","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/65bd2e4bebb79b1432ac3277ffd57ae7","https://www.thermofisher.com/","168 Third Avenue, Waltham, MA USA 02451","10,000+","more than $10B (USD)","At Thermo Fisher Scientific, our professionals develop critical solutions—and build rewarding careers.","","","","","","","medical manager"
"in-9cb54ef8fee71b28","indeed","https://it.indeed.com/viewjob?jk=9cb54ef8fee71b28","https://tnl2.jometer.com/v2/job?jx=5v7ym6ed061f53bffcdbcb8ce3155284484a4AIAJUBIAAABQ&jz=561wk2e5b98ef2c48842520121d629e12b56bAEAMABTEAAAQAAAAABSA&source=APPLICANT_SOURCE-3-2054","Job Posting Title Clinical Trial Psych Rater - Italian Speaking","IQVIA","Modena, EMI, IT","2026-07-24","parttime","","","","","",True,"","","","","Modena, Italy \| Part time \| Home\-based \| R1559877  
Clinical Trial Psych Rater \- Italian Speaking  


Location: Remote/Virtual  
Hours: Estimated 10–16 hours per month  
Role: Clinical Specialist  


About IQVIA  


IQVIA is a global leader in advanced analytics, technology solutions, and clinical research services, dedicated to driving healthcare forward. We partner with the world’s leading pharmaceutical, biotechnology, and medical device companies to improve patient outcomes and accelerate innovation. Our team combines deep scientific expertise with cutting\-edge technology to deliver high\-quality data and insights that shape the future of clinical trials.  


Position Overview  


The Clinical Specialist plays a key role in ensuring the integrity and reliability of clinical trial data. This position involves reviewing scales administered by raters to confirm standardized assessment practices. Responsibilities include evaluating assessment quality, engaging in live discussions with raters to provide guidance on methodology and scoring techniques, and supporting rater performance through functional assessments (e.g., mock interviews). Additional tasks may include assisting with communication materials and documentation.  


Key Responsibilities  


Participate in all required orientation, training, and calibration activities.  


Review case data and prepare for rater discussions, ensuring all relevant documents and scale items are available.  


Conduct live interactions with raters to provide feedback and guidance on assessment methodology and scoring.  


Complete assigned tasks and rater interactions according to schedule.  


Submit all required documentation accurately and on time.  


Required Qualifications  


Education: Master’s degree (MA/MS) in Psychology, Counseling, Psychiatric Nursing, or Social Work (or equivalent). MD, DO, or PhD preferred.  


Experience:  


Minimum 3 years administering psychiatric assessments, rating scales, and/or structured clinical interviews (specifically BEHAVE,\-AD, E\-BEHAVE\-AD, BEHAVE\-AD\-FW, NPIC, ADAS\-Cog; CGI\-S, C\-SSRS).  


Minimum 3 years of clinical experience with psychiatric populations.  


Minimum 3 years administering scales in clinical research trials (excluding graduate/doctoral research).  


Experience in CNS trials preferred.  


Skills:  


Strong interpersonal and communication skills for professional interaction at all levels.  


Excellent organizational skills, attention to detail, time management, and problem\-solving ability.  


Proficiency with Windows and Microsoft Office applications.  


Language Requirement  


Current openings require fluency in English and native\-level proficiency in Italian.  


\#LI\-DNP \#LI\-Remote \#LI\-HCPN  


IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at https://jobs.iqvia.com  


IQVIA is committed to integrity in our hiring process and maintains a zero tolerance policy for candidate fraud. All information and credentials submitted in your application must be truthful and complete. Any false statements, misrepresentations, or material omissions during the recruitment process will result in immediate disqualification of your application, or termination of employment if discovered later, in accordance with applicable law. We appreciate your honesty and professionalism.  


The potential base pay range for this role, when annualized, is €41,000\.00 \- €61,400\.00\. The actual base pay offered may vary based on a number of factors including job\-related qualifications such as knowledge, skills, education, and experience; location; and/or schedule (full or part\-time). Dependent on the position offered, incentive plans, bonuses, and/or other forms of compensation may be offered, in addition to a range of health and welfare and/or other benefits.  
Where you'll work  
Home\-based  


You’ll work remotely, with the flexibility to do your best work from home. Supported by collaborative tools and a global team, you’ll stay connected while enjoying the autonomy and balance that comes with a fully remote role.  
Culture  


Culture at IQVIA is built on a shared belief: that when people are empowered with better data, smarter technology and deeper expertise, they can change what’s possible for patients. Across every team and every corner of the globe, you’ll find colleagues who genuinely care — about the mission and about each other. That’s what makes this a place where people tend to stay, grow and do the best work of their careers.","","https://it.indeed.com/cmp/Iqvia","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/03e043400efdf1e7d2f66b4d0a67997e","http://jobs.iqvia.com","Durham, NC","10,000+","more than $10B (USD)","IQVIA (NYSE:IQV) is a leading global provider of advanced analytics, technology solutions and clinical research services to the life sciences industry dedicated to delivering actionable insights.","","","","","","","medical information"
