"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","search_term"
"li-4416693195","linkedin","https://www.linkedin.com/jobs/view/4416693195","","Senior Regulatory Affairs Specialist - Medical Devices","Jefferson Wells Italia","Mirandola, Emilia-Romagna, Italy","2026-05-19","","","","","","",False,"","","","","","","https://it.linkedin.com/company/jeffersonwells-italia","","","","","","","","","","","","","medical science liaison"
"li-4411598286","linkedin","https://www.linkedin.com/jobs/view/4411598286","","R&D ENGINEER MANAGER MEDICAL DEVICE","Grafton Recruitment","Medolla, Emilia-Romagna, Italy","2026-05-15","","","","","","",False,"","","","","","","https://it.linkedin.com/company/grafton-recruitment","","","","","","","","","","","","","medical liaison"
"in-881a3a4ede38fa00","indeed","https://it.indeed.com/viewjob?jk=881a3a4ede38fa00","https://almalaboris.factorial.it/apply/direzione-medica-settore-farmacetuco-295275?utm_source=indeed.com","Direzione Medica Settore Farmacetuco","ALMA LABORIS Business School","Bologna, EMI, IT","2026-04-08","","","","","","",False,"","","","","Alma Laboris ha aperto i colloqui per i percorsi online di eccellenza nell'Industria Farmaceutica, offrendo agevolazioni di inserimento professionale per il progresso di carriera. L'obiettivo primario è formare e specializzare individui da presentare alle aziende partner del network.


**Il percorso formativo, denominato ""Master Pharma Medical Affairs: Direzione Medica nel Farmaceutico,"" include approfondimenti su argomenti chiave come:**



* Il Ciclo di Vita del Prodotto Farmaceutico


* L'Evoluzione accelerata del Medical Affairs: Ruoli, Responsabilità e Competenze


* Generare Evidenze per Creare Valore in Medical Affairs: Qualità, autenticità e prova di ogni risultato


* Ricerca Pre\-Clinica e Clinica: dove nascono le ""Evidenze""


	+ Elementi di Metodologia e Statistica: le ""Evidenze"" in Medicina
	+ Progettazione e Realizzazione delle ""Evidenze""
	+ Farmacovigilanza e Medical Affairs: Il Paziente al Centro!
	+ Affari Regolatori, Affari Legali e Medical Affairs: un Rapporto Indissolubile
	+ Farmacoeconomia e Medical Affairs: dare Valore Economico alle Evidenze Cliniche
Il programma offre anche un supporto individuale da parte di un tutor esperto del settore, un portale ""Network"" per candidarsi alle offerte di lavoro delle aziende partner e la promozione del profilo per interviste in diverse posizioni aperte.



I requisiti per partecipare includono coloro che attualmente ricoprono ruoli aziendali, professionisti specializzati, titolari e/o collaboratori di aziende, laureati del settore e giovani professionisti provenienti da altri percorsi di studio previa valutazione. Il tasso di successo del placement è del 90%.



Alma Laboris Business School, con oltre 25 anni di esperienza nel settore della formazione, offre percorsi pratici di alta formazione per una rapida applicazione nel mondo del lavoro. Grazie alla sua competenza e al team qualificato, rappresenta un punto di riferimento per le aziende che cercano di potenziare e/o ampliare il proprio business attraverso profili specializzati.


**Con la presentazione della candidatura, i partecipanti riceveranno informazioni dettagliate.**","","https://it.indeed.com/cmp/Alma-Laboris-Business-School","","","","","","","","","","","","","medical affairs"
"in-4f599a64360d3f3c","indeed","https://it.indeed.com/viewjob?jk=4f599a64360d3f3c","https://almalaboris.factorial.it/apply/neolaureati-farmacia-e-chimica-296893?utm_source=indeed.com","Neolaureati Farmacia e Chimica","ALMA LABORIS Business School","Bologna, EMI, IT","2026-04-16","","","","","","",False,"","","","","Alma Laboris ha aperto le iscrizioni per i percorsi di formazione avanzata nel settore farmaceutico, offrendo vantaggiose opportunità di Placement per il progresso professionale. L'obiettivo principale è formare e specializzare professionisti da presentare alle aziende partner del network.



Il Master in Management e Marketing dell'Industria Farmaceutica, con Placement per lo sviluppo di carriera, fornisce un approfondito bagaglio di conoscenze specialistiche. Tra i temi trattati figurano la Direzione Medica, gli Affari Regolatori, il Monitoraggio dei Processi e il Controllo Qualità della Produzione, la Farmacovigilanza, la Gestione delle Risorse Umane, il Market Access, il Marketing Farmaceutico, il Business Development, il Sales Management e il Project Management.



Il programma offre anche un supporto individuale da parte di tutor esperti del settore, un portale ""Network"" che consente di candidarsi a posizioni di lavoro pubblicate dalle aziende partner, e una promozione del profilo alle aziende interessate a condurre colloqui per diverse opportunità di lavoro.



I requisiti per partecipare al programma includono professionisti che già occupano ruoli aziendali, titolari e/o collaboratori di aziende, laureati in discipline affini al settore e giovani professionisti provenienti da altre discipline, previa valutazione. Il tasso di successo del placement è del 90%.



Le Qualifiche: Il percorso formativo in Management e Marketing dell'Industria Farmaceutica con Placement per lo sviluppo di carriera copre argomenti specialistici come la Direzione Medica, gli Affari Regolatori, il Monitoraggio dei Processi e il Controllo Qualità della Produzione, la Farmacovigilanza, la Gestione delle Risorse Umane, il Market Access, il Marketing Farmaceutico, il Business Development, il Sales Management e il Project Management.


**A chi si rivolge:**


* Professionisti aziendali (Product Specialist, KAM, Regulatory Specialist, Public Affair Manager, Ricercatori, Product Manager, Market Research Specialist, Area Marketing, Direzione Medica, Responsabili Marketing, Assistenti, Ricerche di Mercato, Direzione Commerciale, QA, Informatori Scientifici, Titolari Aziende, ecc.) desiderosi di migliorare la propria professionalità, portando benefici di efficienza e risparmio alla propria azienda.
* Titolari/Collaboratori di Farmacia interessati a comprendere la gestione moderna dell'Industria Farmaceutica.
* Professionisti specializzati (es. Consulenti) desiderosi di comprendere aspetti economici e organizzativi delle aziende con cui interagiscono.
* Laureati in Farmacia, Chimica, Scienze Biologiche, Scienze Alimentari, Medicina, Veterinaria, Biotecnologia, Economia e Marketing, provenienti sia dal vecchio che dal nuovo ordinamento.
* Giovani professionisti provenienti da altre discipline interessati a sviluppare competenze pragmatiche.


Con la candidatura all'annuncio riceveranno informazioni sulle attività formative.



Il presente annuncio è rivolto a entrambi i sessi, ai sensi delle leggi 903/77 e 125/91, e a persone di tutte le età e nazionalità, ai sensi dei decreti legislativi 215/03 e 216/03\.



(Privacy: accetto che le informazioni inviate siano gestite da Alma Laboris Business School in ottemperanza al GDPR \- General Data Protection Regulation \- www.almalaboris.com/privacy.html).","","https://it.indeed.com/cmp/Alma-Laboris-Business-School","","","","","","","","","","","","","farmacovigilanza"
"in-5dd221289581cd8d","indeed","https://it.indeed.com/viewjob?jk=5dd221289581cd8d","https://www.comeet.com/jobs/capslock/59.001/media-buyer-googlemeta/64.B63-C8.404?coref=1.11.p1A_1B1B","Media Buyer (Google&Meta)","CapsLock","TOS, IT","2026-05-19","fulltime","","","","","",True,"","","","","**About Us**


CapsLock is a company that specializes in providing digital marketing services to businesses that are facing sales growth challenges. Our comprehensive services include sales consulting, data analytics, and recruitment support, all seamlessly integrated to ensure efficient and accelerated growth.


Our company was founded by industry professionals with expertise in IT, design, and data analytics. We identified a significant need for an exclusive, scalable customer acquisition solution in the market. Our vision is to provide a unique integrated solution for B2C clients that enables profitable customer acquisition, flexible scaling, and optimized internal processes.


At CapsLock, our core values center around our people, client orientation, quality, continuous improvement, integrity, and fostering strong relationships. Our team is diverse and skilled, speaking 10\+ languages, and located worldwide. We are dedicated to pioneering new and efficient marketing strategies to ensure our clients’ success.

 **Job Responsibilities:**

* Develop, deploy, and optimize paid media campaigns across multiple digital platforms with high conversion rates and maximized profitability.
* Manage budget allocations and bid parameters to deliver the most efficient results.
* Active (daily) awareness of campaign performance.
* Test new ideas based on insights gained from campaign management.
* Proactively and effectively optimize media buys utilizing KPIs.
* Ensure that campaign KPIs and objectives are met both near and long term.
* Achieving assigned unit goals at or below the target cost\-per\-acquisition
* Actively contribute to AI creative development for managed sources and team clients
* Identify opportunities to drive efficiencies and improvements

  

Requirements:  

  

**Qualifications:**

* 5\+ years experience in digital performance marketing with a focus on media buying
* 3\+ years of PAID ADVERTISING experience
* Strong experience with Facebook/Google as a main instrument
* Experience in lead generation
* Proven track record handling high campaign volume, large budgets, complex targeting strategies, and driving results.
* Understanding of marketing funnels, channels, attribution, and performance metrics
* Analytical mind to analyze data and metrics and translate insight into actionable strategies
* Proactive approach in proposals of new/different ideas, solutions for problems and main KPI improvement
* Prior experience with AI creative design tools like Gemini, Sora, etc. (Optional but a plus)
* Strategic and creative
* Organizational and multitasking abilities
* Desire to learn new things and not afraid to take risks
* Ability to quickly learn new ad platforms and tools
* Upper\-Intermediate English level
* Be open to a long\-term working relationship (2\+ years)

 **\*\*\*NO agency owners, NO sub\-hire!!!\*\*\***

 **﻿Why do we deserve your attention?**


Not only do we offer fair and competitive pay, but we also provide perks and benefits that support your well\-being and growth. Here are some of them:

**Remote Work**


We are a truly remote\-first company. You choose where you feel the most productive and comfortable to make an impact.

**Paid Time Off**


Work\-life balance matters to us, and we support it with paid time off for rest, personal time, or simply doing what makes you happy.

**Ongoing Learning**


We believe in curiosity and growth. That’s why we support continuous learning with workshops, online courses, conferences, and certifications.

**Home Office**


We help you set up your perfect workspace by covering equipment and furniture expenses, so you can do your best work from home.

**Physical Well\-Being**


From gym memberships and yoga classes to home workout equipment or even a bicycle, we give you the flexibility to stay active your way.

**Unlimited Sick Days**


Your health matters. Take the time you need to rest and recover \- we’ll be here when you’re ready to return.

**Medical Coverage**


We support you and your family with reimbursement for medical insurance and health\-related expenses, including dental care and psychological support.

**Co\-Working Space**


If you sometimes crave a change of scenery or more social interaction, we’ll cover the full cost of a co\-working space.

**Fun Stuff**


From gaming nights and fitness challenges to annual retreats at world\-class resorts, we make sure there’s never a shortage of fun and connection.","","https://it.indeed.com/cmp/Capslock","","","","","","","","","","","","","medical lead"
