"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","search_term"
"in-89779c3cd21d4f9e","indeed","https://it.indeed.com/viewjob?jk=89779c3cd21d4f9e","http://it.indeed.com/job/quality-assurance-regulatory-affairs-junior-89779c3cd21d4f9e","QUALITY ASSURANCE & REGULATORY AFFAIRS (JUNIOR)","MEDIFLY SRL","Medolla, EMI, IT","2026-08-31","fulltime","","","","","",False,"","","","","***SEDE DI LAVORO: MEDOLLA (MO)***

**FULL TIME \- 100% IN SEDE*****8:30\-12:30 / 14:00\-17:30***

***MANSIONI:***

✅ Redazione dei Fascicoli Tecnici per passaggio ad MDR di dispositivi medici legacy Is/IIa  
✅ Gestione della documentazione del Sistema Qualità (SOP, Istruzioni, MQ, ...)  
✅ NC interne\-esterne, CAPA e Follow\-up  
✅ Gestione Qualità fornitori, audit, documentazione  
✅ ... altre attività

**Requisiti minimi:**

➜ Diploma di ITS Biomedicale o di laurea in discipline scientifiche  
➜ Pregressa esperienza nel ruolo  
➜ Conoscenza di MDR 2017/745, ISO 9001, ISO 13485, informatiche e banche dati  
➜ Attitudine al lavoro in team e ottima autonomia  
➜ Precisione, attenzione ai dettagli e senso di responsabilità

➜ Inglese minimo Livello B2

**FULL TIME \- 100% IN SEDE**

**NO PERDITEMPO**

Contratto di lavoro: Tempo pieno

Retribuzione: €25\.000,00 \- €29\.000,00 all'anno

Domande di preselezione:

* conoscenza completa dei sistemi di gestione della qualità

Esperienza:

* scrittura scientifica: 2 anni (Obbligatorio)

Sede di lavoro: Di persona","","https://it.indeed.com/cmp/Medifly-Srl-1","","","","","","","","","","","","","regulatory affairs"
"li-4455864360","linkedin","https://www.linkedin.com/jobs/view/4455864360","","Design Quality Specialist - Medical Devices","PQE Group","Mirandola, Emilia-Romagna, Italy","2026-08-31","","","","","","",False,"","","","","","","https://it.linkedin.com/company/pqe-group","","","","","","","","","","","","","regulatory affairs"
"in-6b2ee0a4ee788e5a","indeed","https://it.indeed.com/viewjob?jk=6b2ee0a4ee788e5a","https://www.lvmh.com/join-us/our-job-offers/BERL01547","HR Administration & Payroll Manager","Berluti","Ferrara, EMI, IT","2026-09-01","fulltime","","","","","",False,"","","","","### **Position**

*Berluti, the only menswear Maison within the LVMH Group, was founded in Paris in 1895 by Alessandro Berluti. Starting with bespoke footwear and built by four generations of shoemakers, the Maison today offers a complete head\-to\-toe wardrobe for the modern man, including ready\-to\-wear, shoes, leather goods, accessories, and exceptional objects. With over 70 stores worldwide, as well as a unique bespoke service available through its workshops on Rue Marbeuf and Rue de Sèvres in Paris, Berluti celebrates craftsmanship, timeless savoir\-faire, and cutting\-edge technique.*

**MISSION**

The **HR Administration \& Payroll Manager** reports to the HR \& GS Director within the HR \& General Services Department and manages 1 HR Administrazion Specialist.


Responsible for overseeing Personnel Administration, Compensation \& Benefits, Budgeting and Cost Control, the role focuses on continuous improvement and actively supports company management in achieving objectives related to the increasingly strategic management of human resources.


### **Job responsibilities**

* **HR Administration \& Compliance** : Manage HR administration, ensure data integrity and accurate employee records, and guarantee full compliance with mandatory communications, accident reporting, and statutory legal requirements.
* **Payroll Operations** : Oversee payroll processing in coordination with the external provider, ensuring timely and accurate execution, regulatory compliance, and effective resolution of employee inquiries.
* **Time \& Attendance** : Manage employee time and attendance using the Zucchetti system, ensuring precise tracking of working hours and adherence to company policies.
* **Reporting \& Analytics** : Prepare analytical statistics as well as internal and Group reporting (including headcount, monthly/annual reports, absenteeism, leave management, and overtime) to deliver data\-driven insights supporting HR decision\-making.
* **Employment Law \& Contracts** : Oversee employment contracts in compliance with applicable labor laws and regulations, staying current on legislative updates and implementing necessary policy and procedure revisions.
* **Budgeting \& Cost Control** : Support the development, monitoring, and revision of the annual payroll budget in alignment with company and Group guidelines, alongside ongoing HR cost control analysis.
* **Compensation \& Review** : Contribute to the annual salary review and variable compensation processes based on performance evaluations and established guidelines.
* **HR** **Systems \& Innovation** : Promote and implement innovative HR Information Systems (HRIS) solutions to drive operational efficiency across strategic HR processes.
### **Profile**

* Degree in Economics or equivalent experience.
* At least 7\-10 years of experience in an HR Administration function, with specific focus on payroll and budget management.
* Excellent knowledge of payroll compensation \& benefits topics, labor legislation and related administrative management.
* Strong analytical skills, problem\-solving abilities, agility, proactivity, attention to details and data driven approach.
* Excellent communication and interpersonal skills.
* Confidentiality and ability to work effectively as part of team.
* Proficiency in Microsoft Excel and experience with HRIS systems (knowledge in Zucchetti, SuccessFactors tools will be a plus).
* Fluent knowledge of Italian and English. French knowledge will be a plus.
### **Additional information**

**WORKPLACE:** Ferrara


*For new joiners in this role in Italy, the initial annual gross salary is EUR 50K plus a 5% Target Bonus.*

*This salary has been determined on the basis of objective and gender\-neutral criteria and corresponds to the compensation normally granted for this position at the time of publication of this job posting. Actual compensation may vary depending on factors such as your unique combination of experience and skills, seniority, and current organizational needs.*

*This role also provides for participation in a bonus scheme, at Manifattura Berluti ’s discretion, based on factors such as individual and/or company performance.*

*In addition to the benefits provided by law, further benefits may be granted in accordance with current company policies.*

*The employment relationship will be governed by the provisions of the applicable national collective bargaining agreement (CCNL …) \[and the supplementary company agreement], as applied by \[Company] in Italy.”*

Berluti is committed against all forms of discrimination and to respecting the individuality of each person. We recognize and recruit all types of talent.


***BERLUTI***
**MAISON**
------------------------

Berluti has been making shoes for the elegant man since it was founded. The Duke of Windsor, Jean Cocteau, Andy Warhol… The greatest clients walked through the House’s doors, each one passionate about and captivated by the timeless elegance of these exceptional shoes, elevated to the rank of works of art. Offbeat classicism and technical virtuosity are keynotes of the House, while its character remains the same. Its story began at the end of the 19th century, when a young 30\-year\-old Italian brought his creative energy to Paris in order to practice his craft as a master shoemaker. He named his first model, a lace\-up shoe, after himself, Alessandro, and the House took his surname, Berluti. Since then, every generation of the House has cultivated exceptional savoir\-faire in the mastery of form and working with leather and patinas. The result is models that are incomparably elegant and comfortable. But more than simply a prestigious shoemaker, Berluti has always represented a certain art de vivre. Naturally, new areas of expression have been explored: leather goods in 2005, and in 2011 a ready\-to\-wear line was launched.","Consumer Goods And Services","https://it.indeed.com/cmp/Berluti","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bb035ac86cedfa5c06f47673d5e0d5b6","https://www.berluti.com/","Paris","201 to 500","$25M to $100M (USD)","","","","","","","","regulatory manager"
"li-4462464562","linkedin","https://www.linkedin.com/jobs/view/4462464562","","Quality Assurance Inspector","Wavin Czechia, an Orbia business","Santa Maria Maddalena, Veneto, Italy","","","","","","","",False,"","","","","","","https://cz.linkedin.com/company/wavin-ekoplastik","","","","","","","","","","","","","quality assurance pharma"
"in-f10f5cc23e5fc63d","indeed","https://it.indeed.com/viewjob?jk=f10f5cc23e5fc63d","https://zinrec.intervieweb.it/annunci.php?l=istruttriceistruttore-tributario-148397&lang=it&d=indeed&LAC=fraternitasistemi","Istruttrice/Istruttore Tributario","FRATERNITA' SISTEMI","Castel Maggiore, EMI, IT","2026-09-03","fulltime","","","","","",False,"","","","","Fraternità Sistemi è la cooperativa sociale che si occupa di inserimento lavorativo nell’ambito della gestione dei servizi tributari per gli enti locali, ponendo attenzione al benessere delle persone ed alla crescita della comunità in cui opera.


A fronte dell’importante crescita sul territorio nazionale, siamo alla ricerca di nuovo personale da inserire nel nostro organico, offrendo opportunità di crescita professionale.


Consapevoli dell’importanza della formazione continua, proponiamo un programma strutturato di formazione iniziale, che include sessioni teoriche e pratiche, e l'affiancamento di tutor qualificati per garantire un inserimento efficace e supportato. Promuoviamo, inoltre, lo sviluppo delle competenze e la carriera dei nostri dipendenti attraverso percorsi di aggiornamento professionale e la possibilità di assumere ruoli di maggiore responsabilità.


Inoltre, ci impegniamo a creare un ambiente di lavoro positivo e inclusivo, prestando particolare attenzione al benessere dei dipendenti e delle loro famiglie. Le nostre politiche di welfare aziendale includono una serie di benefici e servizi pensati per migliorare la qualità della vita dei nostri collaboratori, favorendo un equilibrio tra vita lavorativa e privata.


Scopri le posizioni aperte ed entra a far parte della nostra cooperativa!

 *La selezione è aperta a candidati di ogni genere (D.Lgs 198/2006\) e si svolge in conformità alla UNI/PdR 125:2022, garantendo pari opportunità e inclusione a tutte le persone interessate*

  

  

  

**Posizione:**
--------------

La risorsa si occuperà di tutte le fasi relative alla gestione dei tributi locali, inizialmente svolgendo attività di back\-office (ad esempio gestione documentale, verifica delle posizioni contributive e relative obbligazioni tributarie) e attività di front\-office (ad esempio gestione del rapporto con i contribuenti o consulenti delegati).


Dopo un periodo di formazione on\-the\-job in materia giuridico\-tributaria, si occuperà anche della gestione di tutte le fasi dell’accertamento tributario, quali:


* predisposizione istruttorie;
* emissione dei relativi atti di accertamento in ottemperanza delle norme vigenti;
* gestione delle pratiche dall’istruttoria alla fase di sportello (contraddittorio vs contribuenti o delegati);
* utilizzo degli strumenti deflattivi del contenzioso (autotutela, adesione, mediazione e conciliazione);
supporto al legale nella stesura delle controdeduzioni e gestione dei ricorsi.  
* 

  

La risorsa potrà altresì occuparsi dell’analisi di perizie, e predisposizione di relazioni di stima finalizzate alla valutazione di aree edificabili.  



  

**Requisiti:**
--------------

* Laurea in ambito giuridico
* Conoscenza di base della normativa catastale ed edilizia costituirà requisito non obbligatorio ma preferenziale
* Buona padronanza dei principali strumenti informatici e software di settore (pacchetto Office, applicativi catastali, AutoCAD o equivalenti)

  

* Patente di guida categoria B e disponibilità di un mezzo proprio
* Disponibilità a effettuare trasferte sul territorio dell’Emilia\-Romagna

**Altre informazioni:**
-----------------------

**Sede di lavoro:** Brescia

**Contratto:**


CCNL Coop. Sociali (cod. CNEL T 151\)


Contratto a tempo determinato 6 mesi


Orario Full\-time 38 ore settimanali, dal lunedì al venerdì


RAL 20\.860 \- 22\.100 euro

 **Benefit:**

* Formazione tecnica e supporto allo sviluppo professionale
* Buoni pasto giornalieri del valore di 10 euro/cad
* Partecipazione al sistema di premialità su obiettivi

 *La selezione è aperta a candidati di ogni genere (D.Lgs 198/2006\) e si svolge in conformità alla UNI/PdR 125:2022, garantendo pari opportunità e inclusione a tutte le persone interessate*","","https://it.indeed.com/cmp/Fraternita'-Sistemi","","","","","","","","","","","","","persona qualificata"
"in-4e0c91fb9da8a6ad","indeed","https://it.indeed.com/viewjob?jk=4e0c91fb9da8a6ad","https://jobs.smartrecruiters.com/METROMAKRO/744000147199665-specialista-ortofrutta","Specialista Ortofrutta","METRO Italia","Ferrara, EMI, IT","2026-09-03","fulltime","","","","","",False,"","","","","**Descrizione dell'azienda**  

METRO è l’azienda specializzata nel commercio all’ingrosso nel settore HoReCa. Presente in **16 regioni** con circa **3\.800** dipendenti, **46** punti vendita e **3** depositi dedicati alle consegne, vanta un assortimento di circa **30\.000** referenze pensato per Ristoranti, Bar e Hotel \- circa **22\.500** Food e circa **8\.000** Non Food. Delle referenze food **7\.000** sono locali, messe a disposizione da **800** fornitori del territorio.


Unico player del settore con un’**offerta multicanale**, METRO affianca ai **Cash\&Carry** un canale di **acquisto online** e un servizio di **consegna** presso le attività di ristorazione, oltre ai **servizi digitali** “DISH” pensati per semplificare e digitalizzare i processi quotidiani dei ristoratori, e al “Mercato Online”, il **marketplace** aperto a tutti che offre oltre **250\.000** attrezzature professionali.


METRO propone anche circa **3\.500 prodotti a marchio**, tra cui METRO Chef, METRO Professional e RIOBA.

 **Descrizione del lavoro**  

Per il punto vendita di Ferrara stiamo cercando una/uno **Specialista Ortofrutta.**  

Lavorare come Specialista è ben più che un lavoro, è un'esperienza formativa continua, in quanto deve garantire una corretta gestione del reparto in termini commerciali, amministrativi e di servizio al Cliente attraverso un ottimale **shopping experience** all'interno del punto vendita.  

  

La risorsa, nello specifico, si occuperà di:  

  

* Creare una **relazione efficace con il Cliente**, proponendo l'acquisto di prodotti in base alle sue esigenze.
* Effettuare il rifornimento dei banchi e il relativo posizionamento della merce; realizzare la decorazione ordinaria e la cartellonistica del reparto assegnato e, in **supporto al Capo Reparto**, effettuare la compilazione degli **ordini**, partecipare alle azioni inerenti le **variazioni di giacenza e gestire i resi**.
* Aggiornare e informare il Cliente rispetto alle promozioni presenti in Punto Vendita; gestire eventuali richieste e problematiche.


  

Cosa possiamo offrirti per svolgere al meglio il tuo lavoro?  

  

* Inserimento in un **Team** altamente qualificato,
* **Formazione** specifica del settore
* **Strumenti di lavoro** orientati allo sviluppo digitale
* Possibilità di **crescita interna**

  

  

  

**Qualifiche**  

* Diploma
* Conoscenza dell'assortimento merceologico METRO Italia e delle diverse categorie Clienti, dei loro bisogni professionali e delle necessità commerciali.
* Conoscenza dei KPI's commerciali e delle tecniche di vendita.
* Ottime doti relazionali e comunicative
* Capacità di lavoro in Team e predisposizione al Problem Solving
* Disponibilità a lavorare su turni e nei giorni festivi

  

**Informazioni aggiuntive** **Contratto di Lavoro:** Tempo Determinato con inquadramento livello 3 (Ccnl Distribuzione Moderna Organizzata – CNEL H008\) con una retribuzione annua lorda da un minimo di €27\.745,76 a un massimo di € 27\.904,80, in base al valore dell'assegno supplementare provinciale applicabile alla sede di lavoro.

*Le informazioni sulla RAL (Retribuzione Annua Lorda) sono fornite a fini di trasparenza e hanno valore indicativo; non costituiscono un’offerta vincolante né generano aspettative sulle condizioni finali, che saranno definite nel corso del processo di selezione in base al profilo e alle competenze della persona candidata*

**Organizzazione del lavoro**: Full\-time

**Sede di lavoro**: Ferrara

  

L'annuncio rispetta quanto disposto dall'art. 10 del D.Lgs n. 276/2003\.","","https://it.indeed.com/cmp/Metro-Italia-1","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d87bcc043d3a45840aa4c07a06c2d4bf","https://www.metro.it/","San Donato Milanese","5,001 to 10,000","$1B to $5B (USD)","METRO è un’azienda internazionale leader nel commercio all'ingrosso nel settore HoReCa, specializzata nel servire le esigenze di alberghi, ristoranti e catering, nonché i commercianti indipendenti.","","","","","","","persona qualificata"
"in-d75dd6ab6bdd0d38","indeed","https://it.indeed.com/viewjob?jk=d75dd6ab6bdd0d38","https://dmm.tuolavoro.com/jobs/8305992-operatore-trice-relazioni-clienti-e-pratiche","Operatore/trice Relazioni Clienti e Pratiche","DMB","Rovigo, VEN, IT","2026-09-02","fulltime","","","","","",False,"","","","","Per il potenziamento di un team dedicato alla relazione con la clientela, in una realtà specializzata nella fornitura di servizi energetici e utilities, selezioniamo un/a Addetto/a relazioni clienti.
  
  

La figura supporterà gli utenti finali e le piccole imprese nella gestione delle loro forniture, offrendo assistenza qualificata e risolvendo eventuali criticità. Sarà responsabile di garantire un elevato standard di servizio e di mantenere aggiornate le informazioni relative ai contatti.
  
  

**Mansioni:**  

Gestione dei contatti in entrata (telefono, email) per richieste su bollette, contratti e attivazioni.
  
Aggiornamento anagrafiche clienti e pratiche su gestionale interno (\~60 interazioni/giorno).
  
Fornire informazioni chiare e precise sui servizi energetici e le promozioni in corso.
  
Collaborazione con i reparti tecnici per la risoluzione di problematiche complesse.
  
Supporto nella gestione dei reclami e monitoraggio della soddisfazione del cliente.
  
  

**Requisiti:**  

Cerchiamo persone con una forte predisposizione al contatto con il pubblico e capaci di comunicare efficacemente.
  
diploma di scuola superiore o qualifica professionale.
  
adatto anche a profili junior
  
ottime capacità comunicative e di ascolto attivo.
  
familiarità con gli strumenti informatici di base (pacchetto Office, CRM).
  
precisione, proattività e attitudine al lavoro di squadra.
  
disponibilità a partire da subito.
  
  

**Offerta e benefit:**  

Un ambiente dinamico e stimolante ti attende, con opportunità di crescita professionale.
  
contratto a tempo indeterminato, tempo pieno.
  
**retribuzione lorda mensile indicativa:** 1\.450\-1\.700 €.
  
formazione continua e aggiornamento sulle normative di settore.
  
Welfare aziendale con convenzioni dedicate.
  
Orario flessibile (nell'ambito del full\-time).
  
Computer aziendale e tutti gli strumenti necessari.
  
  

Orario di lavoro giornaliero, dal lunedì al venerdì.
  
**Sede di lavoro:** Rovigo","","https://it.indeed.com/cmp/Dmb","","","","","","","","","","","","","persona qualificata"
"in-10ea274e00e2e1d4","indeed","https://it.indeed.com/viewjob?jk=10ea274e00e2e1d4","https://inrecruiting.intervieweb.it/annunci.php?l=technical-writer-settore-automotive-premium-725840&lang=it&d=indeed&LAC=star7","Technical Writer - Settore Automotive Premium","Star7","Lugo, EMI, IT","2026-09-01","","","","","","",False,"","","","","**\+25 anni di esperienza. \+1\.400 persone. La nostra specialità è dare valore all’informazione di prodotto.**

  

In STAR7 affianchiamo aziende internazionali lungo tutto il ciclo di vita del prodotto, dall’ingegneria al post\-vendita, integrando competenze tecniche, contenuti, tecnologie e servizi linguistici.


Lavoriamo al fianco di clienti in settori industriali complessi, trasformando la conoscenza di prodotto in soluzioni concrete, accessibili e utili per ogni fase del business.


Entrare in STAR7 significa far parte di un contesto internazionale, multidisciplinare e in continua evoluzione, dove competenze diverse si fondono per creare valore attorno al prodotto.

  


  

**Posizione:**
--------------

**Technical Writer \- Settore Automotive Premium**
--------------------------------------------------

  

Lavorerai presso la sede di **Lugo (RA)** e sarai inserito nel nostro team tecnico dedicato a importante cliente operante nel settore Automotive Premium.

 **Le tue attività principali saranno:**

  

* Redigere manualistica tecnica,
* Reperire le informazioni tecniche necessarie alla stesura della documentazione,
* Provvedere alla stesura dei contenuti della pubblicazione di riferimento tramite l’utilizzo della piattaforma redazionale,
* Realizzare le illustrazioni a corredo della documentazione secondo i criteri indicati, tramite l’utilizzo di programmi specifici (Illustrator, Photoshop)
* Riportare lo stato di avanzamento dei progetti (KPI),
* Partecipare alle riunioni con il team sullo stato di avanzamento delle attività.

**Requisiti:**
--------------

**Sei la persona giusta se possiedi i seguenti requisiti:**

  

* Laurea in Ingegneria Elettrica, Elettronica o discipline affini, oppure diploma tecnico;
* Ottima conoscenza del pacchetto Microsoft Office;
* Ottima conoscenza di Adobe Illustrator e Adobe Photoshop;
* Conoscenze in ambito automotive.

 **Completano il profilo ideale:**

  

* Capacità di analisi e approccio proattivo nella risoluzione delle problematiche riscontrate dai clienti;
* Spirito di iniziativa, proattività e desiderio di contribuire all'evoluzione e al miglioramento continuo delle attività aziendali.

**Altre informazioni:**
-----------------------

### **Cosa troverai in STAR7**

  

* Un contesto altamente qualificato e stimolante in forte crescita con un ambiente di lavoro giovane improntato allo sviluppo
* Piano di welfare annuale e convenzioni aziendali
* Assicurazione sanitaria integrativa
* Meal ticket
* Retribuzione annua lorda compresa tra €25\.000 e €28\.000, commisurata all’esperienza e alle competenze; CCNL Commercio terziario distribuzione e servizi.

  

Se l’opportunità ti interessa e vuoi approfondirla, inviaci il tuo CV completo di autorizzazione al trattamento dei dati ex art. 13 GDPR","","https://it.indeed.com/cmp/Star7","","","","","","","","","","","","","persona qualificata"
"in-1ad3e9554851d791","indeed","https://it.indeed.com/viewjob?jk=1ad3e9554851d791","http://it.indeed.com/job/telemarketing-1ad3e9554851d791","Telemarketing","","Seano, TOS, IT","2026-09-01","fulltime","","","","","",False,"","","","","ADDETTO/A SVILUPPO CLIENTI – FISSO \+ PROVVIGIONI

**Sei una persona comunicativa, determinata e ti piace lavorare per obiettivi?**

Stiamo cercando una nuova risorsa da inserire nel nostro team come **Addetto/a Sviluppo Clienti nel settore immobiliare**.

Non cerchiamo semplicemente qualcuno che faccia telefonate.

Cerchiamo una persona capace di **creare relazioni, individuare opportunità e trasformare un contatto in un appuntamento commerciale.**

COSA FARAI

Ti occuperai principalmente di:

* contattare telefonicamente potenziali clienti attraverso database e liste forniti dall'azienda;
* capire le loro esigenze e presentare i nostri servizi;
* sviluppare e seguire nuovi contatti commerciali;
* fissare appuntamenti qualificati per i consulenti dell'agenzia;
* effettuare attività di follow\-up;
* aggiornare e sviluppare il database clienti.

COSA OFFRIAMO

**✓ Fisso base mensile**  
**✓ Provvigioni e premi sui risultati**  
**✓ Formazione iniziale**  
**✓ Database e strumenti forniti dall'azienda**  
**✓ Possibilità concreta di crescita economica**  
**✓ Ambiente dinamico e orientato ai risultati**

Il tuo guadagno potrà quindi crescere in funzione dei risultati raggiunti.

CHI STIAMO CERCANDO

Una persona che abbia:

* ottime capacità comunicative;
* naturale predisposizione al contatto telefonico;
* determinazione e costanza;
* capacità di ascoltare e comprendere le esigenze del cliente;
* attitudine commerciale;
* voglia di raggiungere obiettivi e guadagnare in funzione dei propri risultati.

L'esperienza nel telemarketing, nella vendita o nel settore immobiliare è apprezzata, **ma non indispensabile**.

Valutiamo soprattutto **attitudine, motivazione e capacità comunicativa**.

**SEDE DI LAVORO: POGGIO A CAIANO \- QUARRATA**

Se cerchi un lavoro nel quale il tuo impegno e i tuoi risultati possano fare realmente la differenza anche dal punto di vista economico, **inviaci il tuo curriculum con una breve presentazione.**

Potresti essere la persona che stiamo cercando.

Retribuzione: €800,00 \- €1\.800,00 al mese

Sede di lavoro: Di persona","","https://it.indeed.comNone","","","","","","","","","","","","","persona qualificata"
"in-8ff555f533ae1438","indeed","https://it.indeed.com/viewjob?jk=8ff555f533ae1438","http://it.indeed.com/job/impiegato-commerciale-e-gestione-acquisti-8ff555f533ae1438","Impiegato Commerciale e Gestione Acquisti","monti e monti srl","Bologna, EMI, IT","2026-08-31","fulltime","","","","","",False,"","","","","***Descrizione dell'azienda:***

Storica e solida realtà di Bologna operante nel settore del commercio all'ingrosso di tendaggi e tessuti d'arredamento di alta qualità, ricerca una figura professionale qualificata per il potenziamento del proprio team commerciale\-amministrativo e la gestione strutturata di un importante passaggio di consegne generazionale.

***Descrizione del ruolo:***

La risorsa inserita gestirà in autonomia il flusso completo degli ordini, fungendo da punto di riferimento e anello di congiunzione cruciale tra la gestione dei clienti e la catena di fornitura/acquisti.

***Principali responsabilità:***

* Gestione Clienti: ricezione, controllo e inserimento ordini a gestionale, emissione documenti di trasporto (bollettazione) e gestione quotidiana delle relazioni e dell'assistenza (principalmente via telefono ed email).
* Gestione Fornitori: emissione e inoltro degli ordini di acquisto, gestione dei rapporti operativi quotidiani (livello non dirigenziale), codifica tecnica dei nuovi articoli a sistema e registrazione dei carichi di magazzino.

***Requisiti richiesti:***

* Esperienza: minima di 5\-7 anni in ruoli analoghi (Back Office commerciale, gestione ordini, logistica/acquisti), preferibilmente maturata all'interno di PMI o aziende commerciali di medie/piccole dimensioni.
* Competenze informatiche fondamentali: ottima conoscenza e padronanza operativa di Microsoft Excel.
* Lingue: perfetta conoscenza della lingua inglese, sia scritta che parlata

***Cosa offriamo:***

* Contratto di inserimento a tempo indeterminato \- Full Time.
* Inquadramento: CCNL Commercio e Terziario.
* Retribuzione: Retribuzione Annua Lorda compresa tra 30\.000 € e 35\.000 €, commisurata all'effettiva esperienza del profilo.
* Uno strutturato percorso di affiancamento di 2/3 mesi per i passaggi di consegne, per garantire un inserimento sereno ed efficace.

Sede di lavoro: Bologna (Zona Centro)

Il presente annuncio è rivolto ad entrambi i sessi, ai sensi delle leggi 903/77 e 125/91, e a persone di tutte le età e tutte le nazioni, ai sensi dei decreti legislativi 215/03 e 216/03\.

Retribuzione: €30\.000,00 \- €35\.000,00 all'anno

Sede di lavoro: Di persona","","https://it.indeed.com/cmp/Monti-E-Monti-Srl","","","","","","","","","","","","","persona qualificata"
